#AdjRefG: Iteration 7 number of channels 2
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   1.484127E+02   -3.691098E+02   -1.204813E+02    2.443357E+02   2.751608E+02   -5.537493E+02    2.547638E+02    2.273861E+02   -1.267481E+02    1.846395E+02   -3.752451E+02    1.694953E+01 
   1.609584E+02   -3.561198E+02   -1.102243E+02    3.282660E+02   3.068091E+02   -5.528227E+02    2.623914E+02    2.893705E+02   -1.458507E+02    1.967029E+02   -3.726157E+02    3.889548E+01 
   1.869559E+02   -3.583675E+02   -9.131068E+01    4.017470E+02   3.426548E+02   -5.682984E+02    2.669829E+02    3.384451E+02   -1.556989E+02    2.099309E+02   -3.582935E+02    6.330195E+01 
   2.244975E+02   -3.759278E+02   -6.969753E+01    4.511701E+02   3.810610E+02   -5.980480E+02    2.631894E+02    3.666645E+02   -1.565635E+02    2.221202E+02   -3.328869E+02    8.450562E+01 
   2.711110E+02   -4.044660E+02   -5.195849E+01    4.663833E+02   4.208941E+02   -6.365522E+02    2.456035E+02    3.693761E+02   -1.497831E+02    2.320862E+02   -2.975620E+02    9.700718E+01 
   3.235397E+02   -4.365590E+02   -4.337487E+01    4.435240E+02   4.616734E+02   -6.768263E+02    2.106094E+02    3.463955E+02   -1.381337E+02    2.402673E+02   -2.539843E+02    9.712853E+01 
   3.771882E+02   -4.638648E+02   -4.655697E+01    3.862894E+02   5.031287E+02   -7.124004E+02    1.577760E+02    3.023261E+02   -1.259405E+02    2.485356E+02   -2.043329E+02    8.396329E+01 
   4.257205E+02   -4.794562E+02   -6.100591E+01    3.051687E+02   5.443843E+02   -7.387182E+02    9.029919E+01    2.458125E+02   -1.186638E+02    2.592620E+02   -1.513051E+02    5.935626E+01 
   4.613519E+02   -4.796142E+02   -8.365549E+01    2.147951E+02   5.832242E+02   -7.536114E+02    1.434485E+01    1.877864E+02   -1.218723E+02    2.739971E+02   -9.800035E+01    2.700871E+01 
   4.761400E+02   -4.645754E+02   -1.100670E+02    1.301655E+02   6.159213E+02   -7.568853E+02   -6.246026E+01    1.390625E+02   -1.397813E+02    2.923099E+02   -4.760669E+01   -8.896927E+00 
   4.641283E+02   -4.380728E+02   -1.357379E+02    6.283699E+01   6.379042E+02   -7.493770E+02   -1.328433E+02    1.078634E+02   -1.737759E+02    3.113042E+02   -2.894635E+00   -4.502641E+01 
   4.237091E+02   -4.058877E+02   -1.570140E+02    1.821116E+01   6.451633E+02   -7.319868E+02   -1.913803E+02    9.792647E+01   -2.214542E+02    3.260991E+02    3.436636E+01   -7.971531E+01 
   3.592857E+02   -3.739192E+02   -1.713332E+02   -5.325391E+00   6.359230E+02   -7.051204E+02   -2.352068E+02    1.077163E+02   -2.766372E+02    3.312012E+02    6.387364E+01   -1.130417E+02 
   2.813837E+02   -3.463950E+02   -1.768781E+02   -1.521761E+01   6.118968E+02   -6.687390E+02   -2.638124E+02    1.309764E+02   -3.305131E+02    3.223440E+02    8.693434E+01   -1.461940E+02 
   2.048083E+02   -3.247672E+02   -1.719928E+02   -2.194988E+01   5.785136E+02   -6.229292E+02   -2.781537E+02    1.584760E+02   -3.737052E+02    2.981619E+02    1.061609E+02   -1.804258E+02 
   1.451384E+02   -3.075909E+02   -1.548231E+02   -3.555074E+01   5.438460E+02   -5.686719E+02   -2.795687E+02    1.804634E+02   -3.987075E+02    2.610810E+02    1.247456E+02   -2.160141E+02 
   1.145142E+02   -2.913567E+02   -1.235048E+02   -6.247532E+01   5.164691E+02   -5.084125E+02   -2.690126E+02    1.891407E+02   -4.019549E+02    2.170558E+02    1.455078E+02   -2.516160E+02 
   1.180566E+02   -2.719561E+02   -7.692788E+01   -1.037845E+02   5.029200E+02   -4.461232E+02   -2.469462E+02    1.804798E+02   -3.848633E+02    1.741671E+02    1.700183E+02   -2.842643E+02 
   1.521615E+02   -2.462747E+02   -1.577597E+01   -1.551025E+02   5.056380E+02   -3.867631E+02   -2.138858E+02    1.549159E+02   -3.534766E+02    1.404884E+02    1.981098E+02   -3.100184E+02 
   2.053467E+02   -2.134018E+02    5.665881E+01   -2.082673E+02   5.221387E+02   -3.352815E+02   -1.713031E+02    1.168015E+02   -3.167919E+02    1.218797E+02    2.279619E+02   -3.250688E+02 
   2.614844E+02   -1.750963E+02    1.343589E+02   -2.540733E+02   5.457421E+02   -2.954918E+02   -1.223823E+02    7.287499E+01   -2.842577E+02    1.203955E+02    2.567412E+02   -3.269483E+02 
